Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth_all,7,death_x,0.034650763248714835,-0.04087129287555343,"(-0.014686577018056998, 0.0121923844993208, 0.0376406553986128, 0.0428319751296379, 0.0258448092134699, 0.007414652392315559, -0.0769766201600087, -0.237967966026147, -0.13098634402835, -0.0740198981563286)",-
Growth_all,7,prep_x,0.03340325658207741,0.07641697177154919,"(0.00665534916734378, -0.0211499089550724, -0.0608066456764043, 0.0519037398303338, 0.141588373723359, 0.18624863671629, 0.10681064290310999, 0.0441230907205378, 0.185274302981355, 0.123522136304639)",+
Growth_all,7,fraction_singletons,0.03335006064657773,-0.07712756412550904,"(0.0627974430570105, -0.029974621802444, -0.12159919031686399, -0.0369349327996334, -0.167302175537102, -0.11184612380969802, -0.11540892690061699, -0.10519607809082801, -0.0227367696289685, -0.123074265425946)",-
Growth_all,7,focusfuture_y,0.03319157850860904,-0.10350810516554883,"(0.00179659813514097, -0.0702409121436678, -0.0740281099683322, -0.0746366934555548, -0.11475184035213999, -0.0850048517990893, -0.15235067135041502, -0.10986380492848599, -0.133910525280554, -0.22209024051239)",-
Growth_all,7,days_until_n,0.032754005908789206,-0.06185471174985139,"(-0.0516183732429468, -0.128427344602984, -0.101217939814103, -0.103872597633825, -0.128125113542558, -0.0951408784274735, -0.100211109882453, -0.00778032407331691, 0.0107489366231989, 0.0870976270979474)",-
Growth_all,7,neuroticism_x,0.03229473474259893,-0.08367505645428672,"(0.0306696614013276, -0.0131464154432217, -0.0278177221965057, -0.0751844409874283, -0.0178540165799716, -0.17471269677684304, -0.192832559639913, -0.0840043542078216, -0.0774510006447678, -0.20441701946772198)",-
Growth_all,7,differ_x,0.031592515750723894,0.05785642746773408,"(0.0135195777433718, 0.0538970748427962, 0.119537442326763, 0.149857667215286, 0.0331609399246111, 0.0476608353174876, -0.10599361970936699, 0.0482507062609264, 0.0335912821101117, 0.185082368645354)",+
Growth_all,7,they_x,0.029527287291805582,0.059874774368799,"(0.0571024667285361, 0.069666315052415, 0.10289147791374101, 0.0892165150615062, 0.15140656049239998, 0.122021766431452, 0.0767027475887266, 0.005857960530274321, -0.0632186334382499, -0.0128994326728114)",+
Growth_all,7,transitivity_parents,0.026155592530964233,-0.08263999694517847,"(-0.0596966567594672, -0.0909277375206897, -0.0675672498485068, -0.056866161290416994, -0.0525559663469408, -0.11789998097135, -0.0563507620873056, -0.12708176983597902, -0.0952089403634856, -0.102244744427643)",-
Growth_all,7,ipron_x,0.02583935174839394,0.07231791083856201,"(0.0763648280368131, 0.114629510913044, 0.0769803952798512, 0.0719357428906668, 0.0266506798255846, 0.00941774765173403, 0.0183324315715768, 0.0835796736095385, 0.100870955193056, 0.144417143413755)",+
