Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Retention,7,std_karma_comments,0.01609366611673819,-0.027292492691319926,"(0.0046059330636160295, -0.0336325984024379, -0.0399738786928835, 0.0148419221795964, -0.00130356108837008, -0.0254343576967048, -0.130484823057253, -0.0479572121598746, -0.0375463089898024, 0.0239599579309146)",-
Retention,7,ipron_x,0.01585518583624454,-0.019271037628388415,"(0.053747876398803004, 0.0805726771731868, 0.0076877950893821595, -0.0111506399400606, -0.0624362784392104, -0.0205141937151413, -0.0580410774396933, -0.08499915392466299, -0.0508420837445513, -0.0467352977419362)",-
Retention,7,anger_x,0.01563868088623667,-0.039254986352448194,"(0.0300323432717479, 0.0126319063123186, -0.0356567691398096, -0.0774195705242324, -0.108477747334748, 0.0148439910114744, -0.0206959494511631, -0.103226473279301, -0.0867837683093596, -0.0177978260814091)",-
Retention,7,median_replies,0.015635692844348802,-0.03346423325772652,"(0.0479351247505619, 0.0438578508921949, 0.0168494762449265, -0.08000262900713902, -0.0792965335586515, -0.0614346907535294, -0.0577917776072005, -0.0433063931022325, -0.0517246999670485, -0.06972806046914701)",-
Retention,7,swear_y,0.015619437433444192,-0.0268629152182183,"(0.014459442668515, -0.0038938723478867203, -0.09492849058271499, -0.0402352068869293, -0.000633754804221379, 0.041825886866033994, 0.031632765910307004, -0.0936012750442161, -0.0251870821966226, -0.0980675657644479)",-
Retention,7,certain_x,0.015505715829827937,0.05265610644742887,"(0.016597661644301, 0.0231010311015149, 0.0857017134899198, 0.037867734592711, 0.0254876845650186, 0.0929748562715766, 0.0262715784162423, 0.0718507490537864, 0.0653724340028129, 0.0813356213364053)",+
Retention,7,parents_bigger_than01,0.015233452548131275,-0.04492866946687775,"(0.0135025149880637, 0.0293056546896212, -0.0175453723138158, -0.0771958477442117, -0.108343703482532, -0.0909152186057268, -0.030902147392215, -0.0309104596290578, -0.0741387741093373, -0.0621433410695661)",-
Retention,7,netspeak_y,0.01497388146197443,0.05176987181726417,"(0.0332720283985298, 0.0747719836343957, 0.0376108785729802, 0.046163633495522, 0.0395740146827965, 0.0714551485940606, 0.0174921496777085, 0.0551483489548524, 0.0634954167272339, 0.0787151154345621)",+
Retention,7,parent_min_size,0.014608020378654973,0.04928867030250149,"(0.0231418973697192, 0.0538132372817714, -0.0126262482820728, -0.000561700543205847, 0.0799220095830242, 0.0700664107876924, 0.0729214483312191, 0.0765471212777714, 0.0724570789621403, 0.0572054482569555)",+
Retention,7,readability_test,0.014533420611441087,-0.0428223268315376,"(-0.0308903570036614, -0.0616674275550799, -0.0717395384616547, -0.0153548509824047, -0.0982229273013573, -0.00351162700701858, -0.0484706244947849, -0.0404764237204269, 0.0123175900245305, -0.0702070818135181)",-
Retention,7,they_y,0.01452661004211494,0.027239647710353483,"(0.0038531081896550703, 0.0199217753091737, -0.0199445253996603, -0.0171160796209244, -0.0389081501644888, 0.0438502574251963, -0.00586225835414596, 0.12046170756073199, 0.0585593214685662, 0.107581320689431)",+
Retention,7,money_y,0.014490250609291936,0.038607100684487014,"(0.0164769582414783, 0.0228380659770678, -0.0148951800767883, 0.0800760702970403, 0.0312794243195778, 0.0135860478059569, 0.032535194889442, 0.0041552360593684, 0.104913872554441, 0.0951053167772859)",+
Retention,7,risk_x,0.014471573527492116,-0.03279449036504169,"(0.0243942635020884, -0.0361339909937374, -0.0078045192891567795, -0.0937666651932329, -0.00693825521720325, 0.0297377828235999, -0.0738685129960576, -0.00995450589325788, -0.0889577215277155, -0.0646527788657439)",-
Retention,7,parents_size_avg,0.014465329283154773,0.010394753763117066,"(-0.0639187278965305, -0.0336917127456706, -0.0141485762628239, 0.0528661123363029, 0.115378927432237, 0.0421850263773844, 0.00551733259689063, 0.0309395995809327, -0.0132878318467597, -0.0178926119407923)",+
Retention,7,verb_x,0.014416526902917134,0.03667516983880166,"(-0.0362535805864943, 0.0241838229116685, 0.0890200741266232, 0.07974759647023401, 0.0645529480166061, 0.0176058769327378, 0.0137987085083874, 0.0176102130864911, 0.0666291959955303, 0.0298568429262326)",+
