Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth_1year,7,auxverb_y,0.01900385582306697,-0.005878406192968447,"(-0.0242694784878709, 0.00261545787056601, 0.122207178152788, 0.0605328941836316, -0.0827606785131938, -0.0755510271211671, -0.0838825400547863, 0.12053758586879902, 0.032916036854024, -0.131129490682475)",-
Growth_1year,7,you_x,0.018806957575788798,-0.07088107610227333,"(-0.00321093788751322, -0.0361229873868923, -0.0285613223444142, -0.0324911333146058, -0.0686713757803988, -0.0439334483259673, -0.0779149956287769, -0.0612987059901248, -0.140469373493443, -0.216136480870597)",-
Growth_1year,7,negemo_x,0.018139862608276814,0.02428762889497337,"(-0.0558969674045591, -0.0788209658301303, -0.0108038410401296, 0.005046942061924489, 0.0722001228318449, 0.13813342068259601, 0.0514124935741883, 0.00399622741971524, 0.092616278506143, 0.0249925781481407)",+
Growth_1year,7,informal_x,0.017309727135406638,0.046775342065684136,"(-0.0440631075967451, 0.0680604919744784, 0.10855927312916802, 0.10136579231269699, 0.0850482775448183, 0.0370683858100916, 0.0270323013532925, -0.020034239755065, 0.0308140748447381, 0.0739021710393676)",+
Growth_1year,7,relativ_y,0.01722308320193256,-0.03852341973586439,"(0.0141123665399778, 0.0440956153707492, 0.0833509829828466, -8.18902388506924e-05, -0.0692019806303876, -0.0936500776314173, -0.0835571340216894, -0.124934145192913, -0.143024033840708, -0.0123439006962516)",-
Growth_1year,7,density_parents,0.017144575381567377,-0.0051104556008395394,"(0.008810872786479991, 0.0152056141133903, 0.0897721932458205, 0.0494822155625349, 0.0756325639696574, 0.0593816839798584, -0.00746640349169396, -0.16980984626136703, -0.0803299181836452, -0.0917835317294307)",-
Growth_1year,7,drives_y,0.016649106108302007,0.0454731567388202,"(0.00803007593703526, 0.0362512084664894, 0.112042185315232, -0.0604583550204461, -0.0519197487356892, 0.0517011133556957, 0.0567743258189234, 0.0152072480882285, 0.15474647140411, 0.132357042758623)",+
Growth_1year,7,focuspast_y,0.016542258370985094,0.020152036631683246,"(-0.0348260767397072, -0.0648795535360771, -0.0675337261196799, 0.0302765654966425, 0.0330820469744567, 0.0238492161299197, 0.0133862848208733, 0.0420279282625008, 0.19795994929787603, 0.0281777317300276)",+
Growth_1year,7,assent_x,0.016521862373699358,-0.06619265157582185,"(-0.0771095343856184, -0.0445006793593839, -0.0536854195439319, -0.0751103796162845, -0.0639452794520641, -0.0192271431038119, -0.0224788222514627, -0.0773708498208552, -0.0857423366631169, -0.142756071561689)",-
Growth_1year,7,sexual_y,0.016392516320705864,0.024544141018026416,"(0.0152200307897581, 0.0108436265652953, -0.0714018139481229, -0.005660086568699129, 0.00618443410090938, 0.0436336971638729, 0.160272158790316, 0.0484874467450558, -0.0580769515786845, 0.0959388681205632)",+
