Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Growth 2 years,7,gini_parents_contributions,0.016518233503625197,0.018025015132914875,"(-0.0333448947300712, 0.00471177284324856, -0.0348982069258311, -0.0223690081331027, -0.0310791162855207, 0.0118344304007321, 0.135498433223071, 0.0821278126506094, 0.0397210375088276, 0.0280478907771858)",+
Growth 2 years,7,power_y,0.016301375686203063,-0.061601966339325485,"(-0.0220958564579601, -0.0456891912435054, -0.0535319895718747, -0.0593928426830022, -0.0797221727983716, -0.10691434266246302, -0.0728725188329456, -0.0435428516960523, -0.0226626457122739, -0.109595251734806)",-
Growth 2 years,7,article_x,0.016266326243383943,0.05064465901379189,"(0.0052007059664458295, 0.0467048211147678, 0.0566691390294934, 0.0487641586154785, 0.0690638449201039, 0.11753557764489801, 0.0895813287555907, 0.0744295324756662, -0.0452497769296453, 0.0437472585451199)",+
Growth 2 years,7,shehe_x,0.01625267428993655,0.05422827889214761,"(-0.0298600407891156, 0.0407952469789792, 0.0573886838073711, 0.0170896544937198, -0.0106590774610528, 0.0284699336565987, 0.040413885976631, 0.0421644468984897, 0.158733592492521, 0.197746462867334)",+
Growth 2 years,7,motion_y,0.015856370147902515,-0.02021145463238625,"(0.02509248564338, 0.0287843117503029, 0.0357773512043651, 0.0726919886442825, 0.0243974355278797, -0.0710811433072984, 0.0225453236545826, -0.0845035706592689, -0.139863293768395, -0.11595543501369301)",-
Growth 2 years,7,distance_parents,0.015513185197014487,-0.04214823679037135,"(0.00645989241584805, 0.00740688277492974, 0.0259704386327348, -0.012532593695436002, -0.0722131858764357, -0.0872094083075266, -0.105111239066217, -0.1070128956755, -0.0352164252135764, -0.0420238338925344)",-
Growth 2 years,7,bio_x,0.015456202844575731,0.021835969935049885,"(-0.0206120003880216, 0.00317605993638865, 0.0618099943421014, 0.13803770208772698, -0.0142212640694375, -0.00271611464359529, 0.0308990066434021, 0.0177842610145646, -0.0073923593294330904, 0.0115944137568026)",+
Growth 2 years,7,quant_y,0.015331705891844289,-0.02970632132425053,"(-0.0100747844601261, -0.0165379627584136, -0.138195036477114, -0.05920309982672401, -0.0542896026283819, 0.0842163471408207, -0.0200669927033025, -0.0366847065858662, -0.00377208650343335, -0.0424552884399643)",-
Growth 2 years,7,space_y,0.015180194652309183,0.012875511998155387,"(0.0280991518060019, 0.0799446032135376, 0.0880075756745547, 0.0637427216970299, 0.00309198598191747, 0.0283574622151303, -0.0416637214430469, -0.0020055054380034103, -0.087037837817965, -0.0317813159076027)",+
Growth 2 years,7,money_y,0.015163865698678758,0.057355970300880334,"(0.0499107004671898, 0.0664410567822997, 0.0745648730654343, 0.0337008621668235, 0.052131862018392004, 0.0365834413307178, 0.0738605814934053, 0.0477344301379754, 0.0848829902966083, 0.0537489052499572)",+
